# index, name, nodeLabel, _pos
4340,Nos1,Nos1,"array([3.49919755, 7.20144754])"
4341,Grin3a,Grin3a,"array([3.39665043, 7.01430838])"
4342,Ube2k,Ube2k,"array([3.44109556, 7.24906048])"
4343,Polh,Polh,"array([3.42313153, 6.98712477])"
4344,Myo10,Myo10,"array([3.39006589, 7.03480815])"
4345,Mast1,Mast1,"array([3.45072169, 6.96965188])"
4346,Shroom1,Shroom1,"array([3.38493625, 7.04087559])"
4347,CEBPB,CEBPB,"array([3.66202774, 7.15674452])"
4348,UBD,UBD,"array([3.68149095, 7.22771334])"
4349,CD247,CD247,"array([3.5715934 , 7.15203293])"
4350,CD4,CD4,"array([3.62189827, 7.20318757])"
4351,ZFAND5,ZFAND5,"array([3.55622344, 7.27261448])"
4352,RHOD,RHOD,"array([3.74615356, 7.07706913])"
4353,DET1,DET1,"array([3.65104668, 7.26120634])"
4354,DDB1,DDB1,"array([3.67436999, 7.20433695])"
4355,CA2,CA2,"array([3.60540059, 7.14263891])"
4356,SLC4A8,SLC4A8,"array([3.47957404, 7.13716948])"
4357,DNMT1,DNMT1,"array([3.6908324 , 7.15587074])"
4358,BSN,BSN,"array([3.57961852, 7.07271397])"
4359,UNC13A,UNC13A,"array([3.74371573, 7.07041282])"
4360,RAB3A,RAB3A,"array([3.502614  , 7.20145894])"
4361,PCLO,PCLO,"array([3.75292479, 7.11475841])"
4362,HSPH1,HSPH1,"array([3.5727032 , 7.17333745])"
4363,Add1,Add1,"array([3.42347788, 7.04953444])"
4364,Uba1,Uba1,"array([3.51127169, 7.05275359])"
4365,Pafah1b3,Pafah1b3,"array([3.37289817, 7.10234223])"
4366,Pgk1,Pgk1,"array([3.39461203, 7.0676895 ])"
4367,UBA1,UBA1,"array([3.61603757, 7.19415331])"
4368,PGK1,PGK1,"array([3.64467173, 7.20063048])"
4369,ADD1,ADD1,"array([3.63769936, 7.12085748])"
4370,RPSA,RPSA,"array([3.65870275, 7.24713266])"
4371,KLF7,KLF7,"array([3.55908212, 7.06837822])"
4372,FBXO38,FBXO38,"array([3.59316276, 7.11492429])"
4373,PPARGC1A,PPARGC1A,"array([3.69824477, 7.1569611 ])"
4374,RASD2,RASD2,"array([3.56249088, 7.04237465])"
4375,SLC31A2,SLC31A2,"array([3.60214153, 7.0749089 ])"
4376,RAMP1,RAMP1,"array([3.67361587, 6.89509603])"
4377,RAMP2,RAMP2,"array([3.61493797, 6.87875994])"
4378,RAMP3,RAMP3,"array([3.6820724 , 7.01556023])"
4379,CALCRL,CALCRL,"array([3.71433845, 6.93093515])"
4380,GABBR1,GABBR1,"array([3.52403833, 7.10408302])"
4381,JAKMIP1,JAKMIP1,"array([3.40008917, 7.02282793])"
4382,ARHGEF12,ARHGEF12,"array([3.56809211, 7.15006902])"
4383,FIS1,FIS1,"array([3.54333572, 7.25435602])"
4384,CBFA2T3,CBFA2T3,"array([3.74717017, 7.12713491])"
4385,STAB2,STAB2,"array([3.74722874, 7.16390873])"
4386,PIP5KL1,PIP5KL1,"array([3.60908291, 7.45734542])"
4387,PIP5K1C,PIP5K1C,"array([3.55487328, 7.33276231])"
4388,PIP5K1A,PIP5K1A,"array([3.61743053, 7.34131495])"
4389,MCF2L,MCF2L,"array([3.5274274 , 7.13074864])"
4390,FOXP1,FOXP1,"array([3.72696129, 7.09249154])"
4391,FOXP2,FOXP2,"array([3.76734925, 7.07587029])"
4392,FOXP4,FOXP4,"array([3.77773863, 7.2048086 ])"
4393,CLOCK,CLOCK,"array([3.71022211, 7.11636166])"
4394,ARNTL2,ARNTL2,"array([3.6152041 , 7.02089525])"
4395,PER3,PER3,"array([3.76058527, 7.12267115])"
4396,UNC13D,UNC13D,"array([3.51448387, 7.28280877])"
4397,TRPC2,TRPC2,"array([3.46424144, 7.31716551])"
4398,FEZ2,FEZ2,"array([3.64541243, 7.13349623])"
4399,STARD13,STARD13,"array([3.57342221, 7.12600852])"
4400,CNTN2,CNTN2,"array([3.66768362, 7.17966845])"
4401,HMGCR,HMGCR,"array([3.56900181, 7.29714515])"
4402,SMARCD3,SMARCD3,"array([3.70517666, 7.13613266])"
4403,BAI2,BAI2,"array([3.51819824, 6.98628704])"
4404,KLK13,KLK13,"array([3.47004464, 7.0958069 ])"
4405,SERPINA1,SERPINA1,"array([3.55017391, 7.26404955])"
4406,A2M,A2M,"array([3.58947715, 7.21534088])"
4407,COMMD1,COMMD1,"array([3.6122681 , 7.22598267])"
4408,CCNL2,CCNL2,"array([3.73553416, 7.04867128])"
4409,HIPK2,HIPK2,"array([3.66561707, 7.12449691])"
4410,TXNRD1,TXNRD1,"array([3.74007107, 7.18690943])"
4411,GLRX2,GLRX2,"array([3.74271181, 7.03784954])"
4412,EHBP1,EHBP1,"array([3.6232728 , 7.32170217])"
4413,PLD2,PLD2,"array([3.60977053, 7.12818532])"
4414,AQP3,AQP3,"array([3.60849199, 7.06074974])"
4415,ELANE,ELANE,"array([3.49881248, 7.25853505])"
4416,NOTCH2NL,NOTCH2NL,"array([3.46842351, 7.18875393])"
4417,DLX1,DLX1,"array([3.62612429, 6.89436275])"
4418,MAP3K7,MAP3K7,"array([3.61989604, 7.16816637])"
4419,SERPINA3,SERPINA3,"array([3.57270609, 7.32467504])"
4420,ATF3,ATF3,"array([3.67298172, 7.14818381])"
4421,ING1,ING1,"array([3.66366173, 7.1439777 ])"
4422,NECAP1,NECAP1,"array([3.55336998, 7.30359261])"
4423,GRM3,GRM3,"array([3.52083866, 7.04244431])"
4424,EXOC5,EXOC5,"array([3.62663338, 7.09712781])"
4425,RNF128,RNF128,"array([3.53525617, 7.15939935])"
4426,OTUB1,OTUB1,"array([3.63430728, 7.18591487])"
4427,ABCC8,ABCC8,"array([3.30319743, 7.21857874])"
4428,RAPGEF4,RAPGEF4,"array([3.45181775, 7.15983148])"
4429,RIMS2,RIMS2,"array([3.51093477, 7.12693356])"
4430,NOL8,NOL8,"array([3.47379546, 7.29130031])"
4431,RRAGD,RRAGD,"array([3.52562826, 7.22722291])"
4432,SSRP1,SSRP1,"array([3.6912879 , 7.18138041])"
4433,ZHX2,ZHX2,"array([3.52210509, 7.16659576])"
4434,ROCK1,ROCK1,"array([3.57730931, 7.19857687])"
4435,SLC30A3,SLC30A3,"array([3.97097871, 7.11803487])"
4436,SRCIN1,SRCIN1,"array([3.52199698, 7.16150001])"
4437,AGTR1,AGTR1,"array([3.64028519, 7.10711584])"
4438,RNF111,RNF111,"array([3.65099894, 7.15828714])"
4439,TREM1,TREM1,"array([3.86725966, 7.29718375])"
4440,GNAI1,GNAI1,"array([3.56631591, 7.11857644])"
4441,GPSM3,GPSM3,"array([3.63975165, 7.06381259])"
4442,TWIST2,TWIST2,"array([3.76846054, 7.03354217])"
4443,CBX7,CBX7,"array([3.69595237, 7.11485154])"
4444,GLE1,GLE1,"array([3.61183625, 7.33727913])"
4445,NUP155,NUP155,"array([3.60827388, 7.26904786])"
4446,KRT10,KRT10,"array([3.5947496 , 7.24128064])"
4447,NPAS2,NPAS2,"array([3.73306753, 7.15287766])"
4448,NOTCH1,NOTCH1,"array([3.67022084, 7.18463186])"
4449,DLAT,DLAT,"array([3.68475924, 7.30106815])"
4450,PDHB,PDHB,"array([3.67019392, 7.2564873 ])"
4451,RYR1,RYR1,"array([3.53348769, 7.08891525])"
4452,TRDN,TRDN,"array([3.45464947, 6.94030308])"
4453,CABLES2,CABLES2,"array([3.56076805, 7.29463453])"
4454,CABLES1,CABLES1,"array([3.46980515, 7.17500715])"
4455,PHB,PHB,"array([3.64689205, 7.20140528])"
4456,CCL5,CCL5,"array([3.76035351, 7.19654484])"
4457,CCR5,CCR5,"array([3.71944508, 7.12049345])"
4458,HAND1,HAND1,"array([3.60480442, 7.06496401])"
4459,GNAQ,GNAQ,"array([3.57286063, 7.11376729])"
4460,RGS16,RGS16,"array([3.58069861, 7.07906311])"
4461,PFDN5,PFDN5,"array([3.61910293, 7.21628839])"
4462,MAP2K6,MAP2K6,"array([3.55959752, 7.1891175 ])"
4463,SCEL,SCEL,"array([3.4343859 , 7.21595787])"
4464,LMAN1,LMAN1,"array([3.61364226, 7.28794708])"
4465,CDH11,CDH11,"array([3.47552562, 7.21488948])"
4466,AHNAK,AHNAK,"array([3.60894162, 7.1618421 ])"
4467,PRX,PRX,"array([3.6502232 , 7.06821874])"
4468,SRSF5,SRSF5,"array([3.64415327, 7.25138574])"
4469,S100A11,S100A11,"array([3.62262834, 7.28950775])"
4470,ZNF423,ZNF423,"array([3.65476309, 7.03607693])"
4471,ARIH1,ARIH1,"array([3.58610488, 7.1926451 ])"
4472,AGER,AGER,"array([3.52695519, 7.33703235])"
4473,STAP1,STAP1,"array([3.70625443, 7.32281321])"
4474,PFDN4,PFDN4,"array([3.58521357, 7.28755465])"
4475,GRM1,GRM1,"array([3.68431527, 7.30478617])"
4476,ZFYVE16,ZFYVE16,"array([3.64273495, 7.32003843])"
4477,PYGO1,PYGO1,"array([3.74693974, 7.05100428])"
4478,BCL9,BCL9,"array([3.71189106, 7.02053591])"
4479,EID2,EID2,"array([3.61315861, 7.2364336 ])"
4480,KLF5,KLF5,"array([3.66222331, 7.14852797])"
4481,RAD9B,RAD9B,"array([3.87986273, 7.18273052])"
4482,RAD1,RAD1,"array([3.74904392, 7.19599204])"
4483,HUS1B,HUS1B,"array([3.85957418, 7.16074288])"
4484,TIMELESS,TIMELESS,"array([3.7835713 , 7.19055989])"
4485,TIPIN,TIPIN,"array([3.75672504, 7.26065226])"
4486,CRY2,CRY2,"array([3.72213411, 7.15025042])"
4487,Sufu,Sufu,"array([3.72625187, 7.07998811])"
4488,GLI1,GLI1,"array([3.72305526, 7.11815819])"
4489,GLI3,GLI3,"array([3.72620512, 7.1038193 ])"
4490,\"Su(fu)\",\"Su(fu)\","array([3.8726133 , 6.95905174])"
4491,Pias1,Pias1,"array([3.65824929, 7.09188311])"
4492,TDP2,TDP2,"array([3.60174969, 7.20559242])"
4493,PACS1,PACS1,"array([3.65516894, 7.32765948])"
4494,TXNDC17,TXNDC17,"array([3.68054722, 7.25323042])"
4495,INS,INS,"array([3.54323758, 7.18173217])"
4496,OXT,OXT,"array([3.86175816, 7.15016489])"
4497,AVP,AVP,"array([3.66798906, 7.33593958])"
4498,RFC2,RFC2,"array([3.72920536, 7.22351734])"
4499,RFC3,RFC3,"array([3.71982161, 7.24159593])"
4500,SS18,SS18,"array([3.68119719, 7.11093469])"
4501,CKAP5,CKAP5,"array([3.67566568, 7.22696957])"
4502,CDK17,CDK17,"array([3.62641449, 7.13292361])"
4503,RLF,RLF,"array([3.50195551, 7.16867009])"
4504,FXYD1,FXYD1,"array([3.76927903, 7.09062079])"
4505,ATP1B1,ATP1B1,"array([3.66828661, 7.20696247])"
4506,Lin7b,Lin7b,"array([3.43727254, 7.02436234])"
4507,SNX2,SNX2,"array([3.54437097, 7.20763215])"
4508,NTNG1,NTNG1,"array([4.10327844, 7.00062121])"
4509,LRRC4C,LRRC4C,"array([4.02181292, 7.0370855 ])"
4510,AJAP1,AJAP1,"array([3.63555882, 6.98729355])"
4511,MARK4,MARK4,"array([3.61320838, 7.21712448])"
4512,MAP2,MAP2,"array([3.61862882, 7.23452521])"
4513,MAP4,MAP4,"array([3.63271047, 7.16763793])"
4514,MBP,MBP,"array([3.61785235, 7.03318966])"
4515,HSPB2,HSPB2,"array([3.56248814, 7.16146873])"
4516,NDNL2,NDNL2,"array([3.60618399, 7.28610648])"
4517,DYRK1B,DYRK1B,"array([3.67000807, 7.13943568])"
4518,RAB3GAP1,RAB3GAP1,"array([3.52886093, 7.26598852])"
4519,RPH3AL,RPH3AL,"array([3.42283882, 7.17645196])"
4520,DIAPH1,DIAPH1,"array([3.68863804, 7.21488443])"
4521,SKP2,SKP2,"array([3.67641506, 7.17349938])"
4522,CNTNAP1,CNTNAP1,"array([3.52987406, 7.21787789])"
4523,KCNA1,KCNA1,"array([3.47481343, 7.11344878])"
4524,KCNA2,KCNA2,"array([3.53252195, 7.12276255])"
4525,TRPC4AP,TRPC4AP,"array([3.62458012, 7.2117989 ])"
4526,IKBKB,IKBKB,"array([3.62619659, 7.18836108])"
4527,UBE2B,UBE2B,"array([3.64479659, 7.21236516])"
4528,UBR2,UBR2,"array([3.70702417, 7.25003553])"
4529,TUBB1,TUBB1,"array([3.60337794, 7.17246302])"
4530,PAN2,PAN2,"array([3.62397207, 7.21798882])"
4531,PAN3,PAN3,"array([3.54640994, 7.24604967])"
4532,RRM1,RRM1,"array([3.66999946, 7.27637428])"
4533,RRM2,RRM2,"array([3.70483042, 7.24476739])"
4534,RRM2B,RRM2B,"array([3.60249377, 7.25009983])"
4535,ANKRD1,ANKRD1,"array([3.61139049, 7.03161246])"
4536,DST,DST,"array([3.66707869, 7.17077865])"
4537,Slc9a3r1,Slc9a3r1,"array([3.38395492, 7.05828737])"
4538,PNISR,PNISR,"array([3.57918013, 7.32116713])"
4539,FCP1,FCP1,"array([3.73786497, 7.09654251])"
4540,PSENEN,PSENEN,"array([3.52924574, 7.28442695])"
4541,CACNA1A,CACNA1A,"array([3.64575666, 7.15197975])"
4542,SERPING1,SERPING1,"array([3.58467616, 7.10691679])"
4543,SELE,SELE,"array([3.48904976, 7.14220546])"
4544,CA9,CA9,"array([3.66667153, 7.2412573 ])"
4545,NOTCH2,NOTCH2,"array([3.68405778, 7.20206062])"
4546,EPS8L1,EPS8L1,"array([3.69540651, 7.30998169])"
4547,EPS8L2,EPS8L2,"array([3.51232841, 7.27298157])"
4548,EPS8L3,EPS8L3,"array([3.55790108, 7.04870131])"
4549,SOS1,SOS1,"array([3.56940809, 7.18539779])"
4550,MKL2,MKL2,"array([3.75180732, 7.1193456 ])"
4551,STK39,STK39,"array([3.52218839, 7.1087665 ])"
4552,SLC12A2,SLC12A2,"array([3.49842307, 7.16659914])"
4553,AATK,AATK,"array([3.58653068, 7.03706017])"
4554,OTOF,OTOF,"array([3.35891925, 6.99758035])"
4555,WNK4,WNK4,"array([3.61693233, 7.14016753])"
4556,BAG4,BAG4,"array([3.69017548, 7.24816558])"
4557,APOBEC1,APOBEC1,"array([3.77778471, 7.28898052])"
4558,SEPT5,SEPT5,"array([3.60124887, 7.24608051])"
4559,IL6,IL6,"array([3.76618048, 6.99395351])"
4560,IL6R,IL6R,"array([3.74811728, 7.0290984 ])"
4561,EPAS1,EPAS1,"array([3.66733056, 7.15457935])"
4562,UTS2D,UTS2D,"array([1.92993109, 9.50319208])"
4563,UTS2R,UTS2R,"array([1.95025497, 9.5094954 ])"
4564,SUZ12,SUZ12,"array([3.70525213, 7.15151282])"
4565,EGR2,EGR2,"array([3.59641125, 7.25656343])"
4566,FARP2,FARP2,"array([3.48861964, 7.23506276])"
4567,SLK,SLK,"array([3.52095382, 7.17172188])"
4568,SLC34A3,SLC34A3,"array([3.50003924, 6.94153572])"
4569,AGAP2,AGAP2,"array([3.63467878, 7.07326421])"
4570,APBB2,APBB2,"array([3.61627881, 7.36975511])"
4571,KDM4A,KDM4A,"array([3.69652412, 7.22047994])"
4572,CORO2A,CORO2A,"array([3.72152585, 7.02384163])"
4573,TBL1XR1,TBL1XR1,"array([3.71162174, 7.17389162])"
4574,KIF11,KIF11,"array([3.65152455, 7.16551637])"
4575,ZBTB33,ZBTB33,"array([3.68283757, 7.12064108])"
4576,TRIM33,TRIM33,"array([3.70940707, 7.14263959])"
4577,EXOC3,EXOC3,"array([3.54566409, 7.13821306])"
4578,ALG10B,ALG10B,"array([3.58544051, 7.03222789])"
4579,KCNH2,KCNH2,"array([3.56827425, 7.16064291])"
4580,NRXN1,NRXN1,"array([3.48195391, 7.01358142])"
4581,NLGN1,NLGN1,"array([3.49326857, 7.01229301])"
4582,RXFP4,RXFP4,"array([3.25992684, 7.72148999])"
4583,RLN3,RLN3,"array([3.32534174, 7.64720631])"
4584,CEACAM1,CEACAM1,"array([3.45219603, 7.11273263])"
4585,IGF1,IGF1,"array([3.5224723 , 7.22847421])"
4586,IGFBP7,IGFBP7,"array([3.53098308, 7.23395837])"
4587,EIF3B,EIF3B,"array([3.62225742, 7.22614093])"
4588,EIF3J,EIF3J,"array([3.58048707, 7.21670863])"
4589,MAP7,MAP7,"array([3.72192252, 7.28459528])"
4590,TRPV4,TRPV4,"array([3.64122448, 7.23351212])"
4591,ASCL4,ASCL4,"array([3.91727277, 6.99906871])"
4592,TCF23,TCF23,"array([3.91284257, 6.99142821])"
4593,OLIG3,OLIG3,"array([3.87742088, 7.08141448])"
4594,ARHGEF18,ARHGEF18,"array([3.76195252, 7.14634723])"
4595,GNB1,GNB1,"array([3.60599153, 7.12094175])"
4596,OCLN,OCLN,"array([3.56473164, 7.21761479])"
4597,LHCGR,LHCGR,"array([3.47333127, 7.16289742])"
4598,MIB2,MIB2,"array([3.6428193 , 7.11600117])"
4599,MRFAP1,MRFAP1,"array([3.74514737, 7.18673969])"
4600,WASF1,WASF1,"array([3.62937143, 7.13205131])"
4601,WASL,WASL,"array([3.59691868, 7.1439777 ])"
4602,WIPF2,WIPF2,"array([3.56759724, 7.20296146])"
4603,DBN1,DBN1,"array([3.65490531, 7.23115039])"
4604,WIPF3,WIPF3,"array([3.42162178, 7.16437598])"
4605,PHOX2A,PHOX2A,"array([3.68927037, 7.05083232])"
4606,TRPC5,TRPC5,"array([3.5539447 , 7.28039561])"
4607,TRPC4,TRPC4,"array([3.53901596, 7.33498506])"
4608,TRPC3,TRPC3,"array([3.49522938, 7.36193901])"
4609,SH3RF1,SH3RF1,"array([3.55510059, 7.19620705])"
4610,MAP3K11,MAP3K11,"array([3.58250265, 7.18456229])"
4611,CETN2,CETN2,"array([3.61963621, 7.14307997])"
4612,CTSB,CTSB,"array([3.58552923, 7.24796207])"
4613,CSTA,CSTA,"array([3.57795076, 7.29924823])"
4614,CST3,CST3,"array([3.48231315, 7.16955858])"
4615,POLE4,POLE4,"array([3.74657462, 7.19455135])"
4616,P4HA3,P4HA3,"array([3.35101978, 7.31476716])"
4617,CLIC6,CLIC6,"array([3.49047174, 6.96184711])"
4618,RDX,RDX,"array([3.5776735 , 7.17267363])"
4619,DRD2,DRD2,"array([3.56680373, 7.03430807])"
4620,DRD4,DRD4,"array([3.56045274, 7.07985315])"
4621,CXCL1,CXCL1,"array([3.80067454, 7.00814449])"
4622,DARC,DARC,"array([3.9224544 , 7.02406528])"
4623,CCL2,CCL2,"array([3.78886943, 7.16308493])"
4624,HOPX,HOPX,"array([3.70176844, 7.05802701])"
4625,KSR2,KSR2,"array([3.55604392, 7.10029877])"
4626,CNTNAP2,CNTNAP2,"array([3.55645633, 7.1717817 ])"
4627,LSM11,LSM11,"array([3.74883224, 7.24878507])"
4628,GCC2,GCC2,"array([3.5730013 , 7.36675578])"
4629,SPDYA,SPDYA,"array([3.60729872, 7.10808145])"
4630,Cdkn1b,Cdkn1b,"array([3.65246034, 7.08943215])"
4631,SPINK7,SPINK7,"array([3.49453476, 7.21290248])"
4632,MT1H,MT1H,"array([3.45079411, 7.33314685])"
4633,MT1G,MT1G,"array([3.46098552, 7.31989428])"
4634,EPB42,EPB42,"array([3.49593986, 7.14840123])"
4635,MRPS12,MRPS12,"array([3.59105965, 7.14629148])"
4636,KCNA5,KCNA5,"array([3.55466536, 7.12334502])"
4637,STXBP1,STXBP1,"array([3.51825975, 7.25885163])"
4638,CDK5,CDK5,"array([3.63534025, 7.22199569])"
4639,TUBB2A,TUBB2A,"array([3.63059216, 7.20242656])"
4640,Ltbp1,Ltbp1,"array([3.3109139, 7.2339246])"
4641,Igf2,Igf2,"array([3.31584924, 7.22229382])"
4642,DNTT,DNTT,"array([3.6765904 , 7.16592251])"
4643,CD200,CD200,"array([3.98732331, 7.18408536])"
4644,CD200R1,CD200R1,"array([4.09008242, 7.17546871])"
4645,TYK2,TYK2,"array([3.59928709, 7.18870002])"
4646,IL4R,IL4R,"array([3.57000843, 7.16518622])"
4647,IL2RB,IL2RB,"array([3.62320565, 7.12461931])"
4648,IFNR,IFNR,"array([3.60244013, 6.95346837])"
4649,EPOR,EPOR,"array([3.57496977, 7.13656114])"
4650,PRTN3,PRTN3,"array([3.46886965, 7.29372662])"
4651,ITGAM,ITGAM,"array([3.54017907, 7.31427377])"
4652,XBP1,XBP1,"array([3.74868034, 7.17457691])"
4653,DLGAP1,DLGAP1,"array([3.54981913, 7.11698615])"
4654,JAM2,JAM2,"array([3.55273918, 7.30620698])"
4655,JAM3,JAM3,"array([3.50243005, 7.30032007])"
4656,MMP9,MMP9,"array([3.35494207, 7.19921458])"
4657,CXCL5,CXCL5,"array([3.19995603, 7.19595308])"
4658,CXCL6,CXCL6,"array([3.20007717, 7.21117747])"
4659,APOE,APOE,"array([3.55590855, 7.24349442])"
4660,LRP8,LRP8,"array([3.51467075, 7.18736079])"
4661,NFATC2,NFATC2,"array([3.64299044, 7.12452932])"
4662,CDYL,CDYL,"array([3.74962812, 7.15886254])"
4663,SERPINB2,SERPINB2,"array([3.72123367, 7.2677573 ])"
4664,PRE1,PRE1,"array([3.41154168, 7.15138891])"
4665,ATXN3,ATXN3,"array([3.58781193, 7.19558543])"
4666,MDFIC,MDFIC,"array([3.64601607, 7.0825607 ])"
4667,C1QTNF5,C1QTNF5,"array([5.68243483, 5.21879555])"
4668,IKZF2,IKZF2,"array([3.71000154, 7.10333667])"
4669,ZNF354A,ZNF354A,"array([3.80376324, 7.17808175])"
4670,PTMA,PTMA,"array([3.65238718, 7.16802637])"
4671,Tcea1,Tcea1,"array([3.99220615, 7.08215374])"
4672,REXO1,REXO1,"array([3.81740152, 7.1428795 ])"
4673,TCEA1,TCEA1,"array([3.69904003, 7.19866779])"
4674,DPYSL2,DPYSL2,"array([3.58704621, 7.17316927])"
4675,Numb,Numb,"array([3.4557715 , 7.01002219])"
4676,AP2A1,AP2A1,"array([3.56628837, 7.19297497])"
4677,NUMB,NUMB,"array([3.60328196, 7.13184385])"
4678,L1CAM,L1CAM,"array([3.58235444, 7.22308323])"
4679,KCNJ11,KCNJ11,"array([3.43654981, 7.24690016])"
4680,ROBO4,ROBO4,"array([3.57519127, 7.04451625])"
4681,SLIT2,SLIT2,"array([3.49090079, 7.16778028])"
4682,AKAP5,AKAP5,"array([3.57041371, 7.06473496])"
4683,IGF2R,IGF2R,"array([3.69863531, 7.2928946 ])"
4684,CREG1,CREG1,"array([3.79066217, 7.21892704])"
4685,POU4F1,POU4F1,"array([3.50309219, 7.08474933])"
4686,RIT2,RIT2,"array([3.48431042, 7.16539042])"
4687,CIITA,CIITA,"array([3.66162475, 7.12694179])"
4688,GRIN2A,GRIN2A,"array([3.53905297, 7.11817356])"
4689,HLA-DRA,HLA-DRA,"array([3.63602605, 7.24549587])"
4690,HLA-DMB,HLA-DMB,"array([3.73843799, 7.30836562])"
4691,CHTF18,CHTF18,"array([3.75088421, 7.22760266])"
4692,DSCC1,DSCC1,"array([3.83328195, 7.22668687])"
4693,RAD21,RAD21,"array([3.6337493 , 7.20365766])"
4694,Scn2a1,Scn2a1,"array([2.90264676, 9.96028628])"
4695,SCN4B,SCN4B,"array([2.88736043, 9.97503441])"
4696,HCN1,HCN1,"array([3.91898617, 7.29410747])"
4697,HCN2,HCN2,"array([3.92259126, 7.302046  ])"
4698,HCN3,HCN3,"array([3.95390632, 7.27411262])"
4699,HCN4,HCN4,"array([4.01681793, 7.31191203])"
4700,CD84,CD84,"array([3.45218514, 7.11941884])"
4701,NIN,NIN,"array([3.64137928, 7.08726184])"
4702,HPSE,HPSE,"array([1.61869435, 9.23394471])"
4703,NVL,NVL,"array([3.75104324, 7.26762296])"
4704,SIGIRR,SIGIRR,"array([3.57002099, 7.31665389])"
4705,IL1R1,IL1R1,"array([3.55224349, 7.26235801])"
4706,IRAK1,IRAK1,"array([3.57973169, 7.22243498])"
4707,B3GALT1,B3GALT1,"array([3.72121585, 7.63532724])"
4708,UGT1A1,UGT1A1,"array([3.6849543 , 7.47962195])"
4709,GPSM2,GPSM2,"array([3.70135136, 7.11143895])"
4710,MSX2,MSX2,"array([3.72890165, 7.10985129])"
4711,PPFIA2,PPFIA2,"array([3.65445655, 7.09212656])"
4712,PPFIA3,PPFIA3,"array([3.6818032 , 7.08468376])"
4713,PPP1R12B,PPP1R12B,"array([3.53879147, 7.16856077])"
4714,POU5F1,POU5F1,"array([3.63472265, 7.16205253])"
4715,SOX2,SOX2,"array([3.67824253, 7.19787483])"
4716,CTSL1,CTSL1,"array([3.54799379, 7.24336665])"
4717,ZNF653,ZNF653,"array([3.78418511, 6.91997879])"
4718,FKBP3,FKBP3,"array([3.64562912, 7.14930362])"
4719,CYTH4,CYTH4,"array([3.86620208, 7.25321533])"
4720,RUNX1,RUNX1,"array([3.68782888, 7.14295297])"
4721,AHR,AHR,"array([3.66237679, 7.1416361 ])"
4722,DAPK3,DAPK3,"array([3.55120367, 7.17457726])"
4723,EPM2A,EPM2A,"array([3.65160111, 7.27701679])"
4724,CD226,CD226,"array([3.46735641, 7.17848164])"
4725,PVR,PVR,"array([3.52924529, 7.20355315])"
4726,TBCD,TBCD,"array([3.68917168, 7.27654219])"
4727,PPP2R2C,PPP2R2C,"array([3.61560201, 7.24979992])"
4728,STAR,STAR,"array([3.63336131, 7.34380175])"
4729,NUCB2,NUCB2,"array([3.6171474 , 7.14267213])"
4730,CCHCR1,CCHCR1,"array([3.69326686, 7.29369567])"
4731,CLDN1,CLDN1,"array([3.47481972, 7.2401892 ])"
4732,CLDN3,CLDN3,"array([3.49413093, 7.30079494])"
4733,CLDN5,CLDN5,"array([3.47673448, 7.32664995])"
4734,NR1I2,NR1I2,"array([3.65594221, 7.11330444])"
4735,PMEPA1,PMEPA1,"array([3.57245885, 7.13194944])"
4736,DICER1,DICER1,"array([3.57401978, 7.20448584])"
4737,EIF2C1,EIF2C1,"array([3.64481366, 7.22806498])"
4738,EIF2C3,EIF2C3,"array([3.62676454, 7.22944585])"
4739,EIF2C4,EIF2C4,"array([3.6515153 , 7.20871964])"
4740,PIWIL4,PIWIL4,"array([3.48252391, 7.18155269])"
4741,PIWIL3,PIWIL3,"array([3.35560165, 7.22644471])"
4742,PIWIL2,PIWIL2,"array([3.49541578, 7.08303837])"
4743,ITGAV,ITGAV,"array([3.58981963, 7.1912084 ])"
4744,FN1,FN1,"array([3.62412131, 7.22427937])"
4745,IL8,IL8,"array([3.6061749 , 7.11404724])"
4746,LRPAP1,LRPAP1,"array([3.59805573, 7.15586561])"
4747,VLDLR,VLDLR,"array([3.48877554, 7.19144676])"
4748,RELN,RELN,"array([3.44483087, 7.19667546])"
4749,LILRB1,LILRB1,"array([3.4475002, 7.2751763])"
4750,TFB1M,TFB1M,"array([3.6336493 , 7.38847796])"
4751,TFAM,TFAM,"array([3.64041788, 7.32339346])"
4752,TFB2M,TFB2M,"array([3.69742762, 7.34365438])"
4753,POLRMT,POLRMT,"array([3.64005941, 7.3191952 ])"
4754,MKNK2,MKNK2,"array([3.71329858, 7.21273724])"
4755,A1CF,A1CF,"array([3.75345187, 7.28661096])"
4756,GPX1,GPX1,"array([3.55669407, 7.24785853])"
4757,PDCD1,PDCD1,"array([3.7123222 , 6.91482564])"
4758,PDCD1LG2,PDCD1LG2,"array([3.74303212, 6.77168667])"
4759,ADAP1,ADAP1,"array([3.62305576, 7.12104554])"
4760,EEF2,EEF2,"array([3.62860399, 7.22672615])"
4761,MTMR7,MTMR7,"array([3.97276646, 7.25262175])"
4762,Mtmr9,Mtmr9,"array([4.10985658, 7.27012585])"
4763,MTMR6,MTMR6,"array([3.80155506, 7.24088003])"
4764,DGKZ,DGKZ,"array([3.66036568, 7.11810368])"
4765,KCNQ3,KCNQ3,"array([3.59592987, 6.87332729])"
4766,KCNQ2,KCNQ2,"array([3.59887738, 7.03587028])"
